"document_id","canonical_start","sparse_vector","origin_confidence","logical_node_id","parent_node_id","text","tipo_documento","aliases","is_external_material","bbox_y0","node_id","page_number","bbox_y1","part_index","chunk_id","dense_vector","origin_reference_name","bbox_x1","part_total","retrieval_text","numero","article_number","canonical_hash","has_citations","citations_count","origin_reason","ano","canonical_end","origin_type","bbox_x0","span_id","device_type","chunk_level","ingest_run_id","origin_reference"
"IN-65-2019","1098","{""5"":0.02978515625,""8"":0.1212158203125,""28"":0.0211181640625,""48"":0.0233001708984375,""102"":0.060455322265625,""110"":0.0291900634765625,""121"":0.063720703125,""352"":0.0107574462890625,""408"":0.032470703125,""531"":0.01488494873046875,""1028"":0.043792724609375,""1156"":0.158447265625,""1585"":0.0968017578125,""2837"":0.11480712890625,""3181"":0.06512451171875,""4501"":0.1834716796875,""5365"":0.1341552734375,""5685"":0.1832275390625,""15736"":0.058685302734375,""16597"":0.10406494140625,""17876"":0.142578125,""30361"":0.157470703125,""31639"":0.27734375,""36362"":0.12384033203125,""57922"":0.136474609375,""66010"":0.1192626953125,""69960"":0.214599609375,""72022"":0.26416015625,""85246"":0.11505126953125,""86382"":0.1868896484375,""105932"":0.25634765625,""118147"":0.2191162109375,""129137"":0.12213134765625,""147471"":0.1829833984375,""176618"":0.11248779296875,""224625"":0.165283203125,""234965"":0.19677734375}","high","leis:IN-65-2019#ART-001","","Esta Instrução Normativa dispõe sobre o procedimento administrativo para a realização de pesquisa de preços para aquisição de bens e contratação de serviços em geral, no âmbito da administração pública federal direta, autárquica e fundacional.","IN","",false,488359.1875,"leis:IN-65-2019#ART-001","1",559826.375,"1","IN-65-2019#ART-001","[-0.05291748046875,-0.02081298828125,-0.0026149749755859375,0.0352783203125,-0.01428985595703125,-0.02825927734375,0.00432586669921875,0.03448486328125,0.0009684562683105469,-0.00511932373046875,-0.03497314453125,-0.0140838623046875,0.0037860870361328125,0.008026123046875,0.0009350776672363281,-0.016510009765625,0.0268707275390625,-0.0010957717895507812,0.0204315185546875,-0.039276123046875,-0.018341064453125,-0.03411865234375,0.02667236328125,0.003387451171875,-0.025482177734375,0.026397705078125,0.06256103515625,0.0172119140625,-0.0158843994140625,0.0157928466796875,0.036346435546875,-0.0210113525390625,0.022613525390625,-0.031494140625,-0.0090484619140625,-0.005889892578125,-0.033203125,-0.0162200927734375,-0.037261962890625,0.01776123046875,0.01548004150390625,-0.03460693359375,-0.00489044189453125,-0.007404327392578125,-0.002338409423828125,0.0136260986328125,-0.04913330078125,-0.0266571044921875,-0.0271148681640625,-0.009918212890625,-0.0286712646484375,0.00536346435546875,0.057220458984375,-0.05023193359375,-0.0009603500366210938,0.0167236328125,-0.0205078125,-0.0110626220703125,-0.058929443359375,-0.022247314453125,-0.040191650390625,-0.0113983154296875,-0.041046142578125,-0.01422882080078125,0.043701171875,0.001857757568359375,0.00827789306640625,-0.004425048828125,-0.0146484375,-0.06964111328125,-0.004009246826171875,0.032379150390625,-0.027923583984375,0.0130462646484375,-0.0256805419921875,0.0242156982421875,-0.0224456787109375,-0.04541015625,0.0283050537109375,-0.017181396484375,-0.038360595703125,-0.01241302490234375,-0.00600433349609375,-0.007595062255859375,-0.034332275390625,0.01410675048828125,-0.01129913330078125,0.04681396484375,0.0303497314453125,-0.037322998046875,0.001583099365234375,-0.01216888427734375,0.005107879638671875,-0.006439208984375,0.00386810302734375,0.00394439697265625,-0.01108551025390625,-0.0301361083984375,-0.00782012939453125,-0.0227813720703125,0.0126190185546875,0.002643585205078125,0.052459716796875,-0.00946044921875,0.045562744140625,-0.0076751708984375,-0.0187835693359375,-0.0003337860107421875,0.0360107421875,-0.0019311904907226562,-0.04693603515625,-0.00968170166015625,0.0151214599609375,0.01373291015625,0.016815185546875,-0.0193023681640625,0.0469970703125,0.017333984375,-0.00732421875,0.0016050338745117188,-0.007633209228515625,-0.048919677734375,0.0609130859375,-0.006801605224609375,-0.037506103515625,0.0154571533203125,0.0132293701171875,0.0241546630859375,-0.0028438568115234375,0.037322998046875,-0.0269012451171875,0.0560302734375,0.01227569580078125,0.031951904296875,-0.06365966796875,-0.0389404296875,-0.01232147216796875,0.043914794921875,0.0028781890869140625,-0.09222412109375,0.05072021484375,0.047882080078125,-0.034423828125,0.003643035888671875,0.07525634765625,-0.0243988037109375,0.0171051025390625,-0.01343536376953125,-0.0206298828125,0.0169525146484375,0.00032448768615722656,-0.01318359375,0.0275421142578125,0.03759765625,0.0171051025390625,0.05743408203125,-0.02777099609375,-0.0124359130859375,0.0306243896484375,-0.0052032470703125,-0.015869140625,0.004741668701171875,-0.005580902099609375,-0.03424072265625,-0.00955963134765625,-0.0180816650390625,-0.037811279296875,0.0291900634765625,-0.03271484375,-0.03253173828125,0.02880859375,-0.008056640625,0.01027679443359375,-0.038238525390625,-0.005420684814453125,0.009063720703125,0.07879638671875,0.007678985595703125,-0.0269317626953125,-0.01401519775390625,-0.06494140625,-0.0137481689453125,-0.054595947265625,0.01076507568359375,0.0101470947265625,0.012725830078125,-0.00946807861328125,0.009124755859375,0.0242919921875,0.01279449462890625,0.00033164024353027344,-0.00937652587890625,0.0244598388671875,-0.0156097412109375,-0.05560302734375,-0.05462646484375,0.00390625,0.01605224609375,0.0170745849609375,-0.036865234375,0.01494598388671875,0.04010009765625,0.0101165771484375,-0.01318359375,-0.04437255859375,-0.03240966796875,0.00484466552734375,-0.0066680908203125,0.0025997161865234375,-0.05279541015625,0.0157623291015625,0.01387786865234375,0.0193023681640625,0.08111572265625,0.01212310791015625,0.0018720626831054688,-0.010101318359375,-0.004886627197265625,0.01367950439453125,-0.002986907958984375,-0.036773681640625,-0.017303466796875,0.03607177734375,0.0197906494140625,0.0300140380859375,0.0055389404296875,0.019805908203125,-0.0306396484375,-0.007678985595703125,0.037506103515625,-0.0166015625,0.07281494140625,-0.010498046875,-0.0232391357421875,0.0435791015625,-0.00021195411682128906,-0.0245819091796875,0.032623291015625,0.010986328125,0.029022216796875,-0.015655517578125,-0.0382080078125,0.01335906982421875,-0.0005931854248046875,-0.0518798828125,-0.004482269287109375,0.0020160675048828125,-0.0283966064453125,-0.006916046142578125,-0.0428466796875,0.01261138916015625,-0.0032749176025390625,-0.03167724609375,0.006740570068359375,-0.0011262893676757812,-0.039581298828125,0.011627197265625,-0.02447509765625,-0.00278472900390625,0.00777435302734375,-0.011444091796875,-0.005970001220703125,0.0262908935546875,0.00783538818359375,-0.01528167724609375,0.006534576416015625,-0.03277587890625,-0.04248046875,0.0270843505859375,0.033447265625,-0.01534271240234375,-0.040740966796875,0.0290679931640625,0.00548553466796875,0.0275726318359375,0.047332763671875,-0.00786590576171875,0.0085296630859375,0.04571533203125,0.0020961761474609375,-0.004184722900390625,0.06201171875,0.0192718505859375,-0.020477294921875,0.03131103515625,-0.053619384765625,-0.0007171630859375,-0.046539306640625,0.01153564453125,-0.050079345703125,0.004970550537109375,-0.034271240234375,0.0692138671875,0.0157928466796875,-0.060821533203125,0.02447509765625,0.01261138916015625,-0.138427734375,0.002056121826171875,-0.037841796875,-0.022613525390625,0.0004696846008300781,0.0550537109375,-0.07769775390625,-0.059967041015625,-0.0046539306640625,0.016845703125,0.0394287109375,-0.060882568359375,-0.021148681640625,0.04974365234375,0.032623291015625,0.016387939453125,-0.031768798828125,0.0146331787109375,-0.01617431640625,0.01953125,-0.056884765625,-0.01229095458984375,-0.028564453125,0.0134735107421875,-0.01180267333984375,-0.005889892578125,-0.0008640289306640625,-0.01453399658203125,0.01538848876953125,0.008514404296875,-0.036773681640625,-0.0214996337890625,-0.0006031990051269531,-0.0224609375,0.03173828125,0.0261993408203125,0.0237884521484375,0.007160186767578125,-0.01313018798828125,-0.0110626220703125,0.053558349609375,0.036529541015625,0.0265960693359375,0.00037550926208496094,-0.00838470458984375,0.01470947265625,-0.0161895751953125,0.00720977783203125,-0.053619384765625,0.03271484375,-0.0623779296875,-0.0004813671112060547,-0.004817962646484375,0.004909515380859375,-0.08709716796875,-0.043701171875,-0.0313720703125,0.007404327392578125,-0.0258636474609375,0.06884765625,-0.064697265625,-0.061279296875,0.00679779052734375,-0.049224853515625,-0.0290985107421875,-0.031494140625,0.00673675537109375,0.01317596435546875,-0.00730133056640625,-0.00885772705078125,0.04156494140625,-0.01386260986328125,-0.01544952392578125,0.000537872314453125,-0.0234375,0.044281005859375,-0.033905029296875,0.0196380615234375,0.0162353515625,-0.07666015625,0.0008249282836914062,0.0225372314453125,-0.0240631103515625,0.0293426513671875,-0.0218505859375,-0.06341552734375,-0.0238800048828125,-0.00421905517578125,0.0269317626953125,0.211669921875,0.005390167236328125,0.044647216796875,0.019927978515625,0.068359375,-0.0251007080078125,-0.0175018310546875,0.048431396484375,0.05731201171875,-0.0251312255859375,0.05279541015625,-0.0134124755859375,0.054901123046875,-0.01454925537109375,0.01345062255859375,0.00551605224609375,-0.028564453125,-0.0192108154296875,0.0037174224853515625,-0.0238037109375,0.048858642578125,0.01055145263671875,-0.021697998046875,-0.0179901123046875,-0.04156494140625,-0.01262664794921875,-0.004039764404296875,-0.008087158203125,-0.08551025390625,0.01534271240234375,-0.031951904296875,-0.0186309814453125,0.0131072998046875,-0.031890869140625,0.0165863037109375,0.00609588623046875,-0.044677734375,0.01026153564453125,-0.0177154541015625,0.06671142578125,-0.006072998046875,-0.038726806640625,-0.05401611328125,-0.047332763671875,0.005687713623046875,-0.002643585205078125,0.0154571533203125,-0.006443023681640625,0.005313873291015625,-0.02587890625,0.00237274169921875,-0.004077911376953125,0.0013332366943359375,0.008209228515625,-0.0191802978515625,0.01088714599609375,-0.00453948974609375,-0.019561767578125,-0.020721435546875,0.034027099609375,0.0217742919921875,-0.01146697998046875,0.033447265625,0.0025787353515625,0.00414276123046875,-0.046966552734375,-0.01094818115234375,-0.0189056396484375,0.03729248046875,0.0255126953125,0.01316070556640625,0.017669677734375,0.030426025390625,0.00685882568359375,0.00969696044921875,-0.00830841064453125,-0.01690673828125,0.04541015625,-0.033416748046875,-0.033935546875,-0.02056884765625,-0.000804901123046875,0.0158843994140625,0.0097808837890625,0.034149169921875,-0.0082550048828125,-0.0026721954345703125,0.0172271728515625,0.01702880859375,0.01032257080078125,-0.03533935546875,0.00028133392333984375,0.0174407958984375,0.00557708740234375,-0.0249786376953125,-0.04180908203125,0.017913818359375,-0.00897216796875,-0.050079345703125,-0.04345703125,0.007904052734375,-0.00897216796875,-0.033843994140625,-0.0001653432846069336,0.046630859375,0.0011434555053710938,0.0316162109375,0.0302276611328125,-0.00994873046875,-0.0139617919921875,-0.04351806640625,0.03948974609375,0.043060302734375,-0.050079345703125,0.0261077880859375,0.0672607421875,0.07916259765625,0.0438232421875,0.017333984375,0.0083465576171875,0.0098724365234375,0.03228759765625,-0.02496337890625,-0.00440216064453125,-0.005039215087890625,-0.039764404296875,0.01036834716796875,-0.0078277587890625,0.005695343017578125,0.0290069580078125,0.041259765625,-0.030853271484375,-0.0625,0.0247344970703125,0.02655029296875,-0.011016845703125,-0.0126953125,-0.016693115234375,-0.02911376953125,0.029449462890625,-0.0209808349609375,0.00519561767578125,-0.021820068359375,0.01146697998046875,0.00630950927734375,0.0286407470703125,-0.00926971435546875,-0.03765869140625,-0.0006990432739257812,0.0631103515625,-0.032470703125,0.01360321044921875,0.0335693359375,-0.034393310546875,-0.0340576171875,-0.09112548828125,-0.00817108154296875,-0.01947021484375,0.0516357421875,-0.015167236328125,-0.04608154296875,0.01235198974609375,-0.0262298583984375,0.026458740234375,0.032257080078125,0.037689208984375,0.017059326171875,0.0187225341796875,-0.042755126953125,-0.0166473388671875,0.0144500732421875,0.0023746490478515625,-0.0506591796875,0.038330078125,0.0158538818359375,-0.024658203125,-0.005428314208984375,-0.0439453125,0.005779266357421875,-0.040008544921875,0.016876220703125,0.022796630859375,-0.0406494140625,-0.00711822509765625,0.041290283203125,-0.0017910003662109375,-0.046051025390625,-0.011444091796875,0.05743408203125,-0.0117950439453125,0.0221710205078125,0.056060791015625,-0.01218414306640625,-0.018798828125,0.0262603759765625,0.005611419677734375,0.033935546875,-0.0241546630859375,0.010162353515625,-0.01349639892578125,-0.0209197998046875,0.000736236572265625,0.004253387451171875,-0.0194244384765625,0.020355224609375,-0.00855255126953125,0.0183868408203125,0.00919342041015625,-0.009124755859375,0.047119140625,0.00885009765625,0.07177734375,-0.0030536651611328125,0.0265045166015625,-0.0201416015625,-0.0130157470703125,0.0245513916015625,0.037872314453125,0.005176544189453125,-0.047210693359375,0.0543212890625,-0.004375457763671875,-0.01528167724609375,-0.036956787109375,-0.057098388671875,0.032196044921875,0.04302978515625,0.0264739990234375,-0.0027256011962890625,-0.0196990966796875,-0.0130157470703125,0.0021209716796875,0.050048828125,-0.030242919921875,0.038604736328125,-0.01483154296875,-0.019775390625,0.006237030029296875,-0.0030994415283203125,-0.005401611328125,0.007671356201171875,-0.015869140625,0.06689453125,-0.001312255859375,0.00543212890625,0.046600341796875,-0.059295654296875,0.0262908935546875,0.07257080078125,0.038726806640625,-0.01055145263671875,-0.038360595703125,0.025054931640625,-0.038665771484375,0.0132293701171875,0.01104736328125,0.002223968505859375,-0.0111236572265625,-0.00417327880859375,-0.0389404296875,-0.002361297607421875,0.027740478515625,0.0089263916015625,-0.002559661865234375,-0.02203369140625,-0.0782470703125,0.035064697265625,-0.0031185150146484375,-0.025115966796875,-0.025787353515625,0.0174713134765625,-0.024200439453125,-0.0247344970703125,0.001369476318359375,-0.0207977294921875,-0.0435791015625,0.0023403167724609375,-0.0005850791931152344,0.007572174072265625,0.0120086669921875,-0.03924560546875,-0.00893402099609375,0.0161590576171875,-0.0175323486328125,0.0037708282470703125,-0.0230712890625,0.03912353515625,0.03802490234375,-0.0155487060546875,0.0056915283203125,0.012420654296875,-0.01335906982421875,-0.03460693359375,0.04815673828125,-0.0016813278198242188,-0.02081298828125,-0.036041259765625,-0.0124359130859375,-0.035552978515625,0.0102691650390625,-0.0187225341796875,0.0221405029296875,-0.012420654296875,-0.019866943359375,0.0281524658203125,0.00787353515625,0.042694091796875,-0.02630615234375,0.0191192626953125,-0.00963592529296875,0.00946807861328125,-0.0298309326171875,0.029449462890625,0.01342010498046875,0.0305633544921875,0.016204833984375,0.0255584716796875,-0.0121612548828125,0.028350830078125,0.0491943359375,-0.02459716796875,0.045806884765625,-0.036865234375,-0.00905609130859375,-0.04443359375,0.025543212890625,-0.024932861328125,-0.03472900390625,0.005283355712890625,0.026123046875,-0.01139068603515625,0.0183868408203125,-0.022857666015625,0.005245208740234375,-0.03045654296875,0.039794921875,0.041778564453125,-0.0113983154296875,0.0445556640625,-0.014678955078125,-0.006725311279296875,-0.03851318359375,0.039093017578125,0.001953125,0.0266571044921875,-0.035980224609375,0.011627197265625,0.002452850341796875,0.0022907257080078125,-0.0164947509765625,-0.042816162109375,-0.03570556640625,-0.00801849365234375,-0.0272216796875,0.031494140625,-0.017059326171875,0.01947021484375,0.06427001953125,0.0082550048828125,0.03607177734375,-0.02880859375,-0.01035308837890625,0.01151275634765625,0.056121826171875,-0.0184326171875,-0.034332275390625,0.031036376953125,-0.0745849609375,0.00839996337890625,-0.03082275390625,0.0088348388671875,0.004665374755859375,-0.0017948150634765625,0.008056640625,0.005512237548828125,0.045440673828125,-0.055328369140625,-0.04217529296875,0.0526123046875,-0.0032958984375,0.0034809112548828125,-0.0015583038330078125,-0.004302978515625,0.0034084320068359375,-0.01021575927734375,-0.00803375244140625,0.0050506591796875,-0.0238037109375,0.034423828125,0.0399169921875,-0.0085296630859375,0.006343841552734375,0.02374267578125,-0.05291748046875,-0.12939453125,0.0041351318359375,0.01727294921875,0.0169219970703125,-0.0291748046875,0.02252197265625,0.019378662109375,-0.0576171875,0.025665283203125,-0.0147705078125,-0.039398193359375,0.036102294921875,0.017791748046875,-0.0244903564453125,0.04229736328125,0.046630859375,0.0146331787109375,0.03399658203125,0.0049285888671875,0.0297393798828125,-0.0013675689697265625,0.0197906494140625,0.07562255859375,0.0284271240234375,-0.003398895263671875,-0.0183258056640625,0.0352783203125,0.01322174072265625,-0.045440673828125,-0.0601806640625,-0.002132415771484375,-0.06280517578125,0.04132080078125,0.08782958984375,0.03265380859375,0.040130615234375,0.007785797119140625,-0.01702880859375,0.0069580078125,-0.01556396484375,0.0014123916625976562,0.034393310546875,-0.043609619140625,-0.0111236572265625,-0.027984619140625,-0.01458740234375,0.0291748046875,0.0023250579833984375,-0.00046944618225097656,0.007793426513671875,-0.0305023193359375,0.035919189453125,-0.053466796875,0.032806396484375,-0.0017833709716796875,0.0179443359375,-0.03607177734375,0.007076263427734375,-0.031036376953125,0.0540771484375,-0.019012451171875,0.032257080078125,-0.00505828857421875,-0.005939483642578125,0.0172119140625,0.055328369140625,0.003086090087890625,0.046112060546875,0.041534423828125,-0.02496337890625,-0.0170440673828125,0.0311279296875,0.00882720947265625,-0.041259765625,-0.007411956787109375,-0.0043487548828125,0.01131439208984375,0.00917816162109375,-0.01412200927734375,0.00418853759765625,-0.04083251953125,-0.0274810791015625,-0.0215301513671875,0.025360107421875,-0.0146026611328125,-0.037322998046875,-0.0175018310546875,-0.016021728515625,-0.049346923828125,0.002857208251953125,-0.05096435546875,-0.07269287109375,0.042327880859375,0.0045623779296875,-0.00984954833984375,0.018585205078125,-0.03985595703125,-0.00830841064453125,0.01123046875,-0.02984619140625,0.0023059844970703125,-0.012725830078125,0.0290985107421875,0.029144287109375,-0.04351806640625,0.09124755859375,-0.020111083984375,-0.006603240966796875,0.01250457763671875,0.00104522705078125,-0.0244140625,0.0042724609375,-0.02252197265625,0.04266357421875,-0.042388916015625,-0.01032257080078125,-0.0184783935546875,0.0016527175903320312,-0.003215789794921875,-0.03460693359375,0.002269744873046875,0.00432586669921875,-0.051483154296875,-0.05279541015625,0.022216796875,-0.015625,-0.00986480712890625,-0.031768798828125,0.0147857666015625,0.0298309326171875,0.036163330078125,-0.00394439697265625,0.00817108154296875,-0.034698486328125,-0.0209503173828125,-0.0347900390625,-0.031219482421875,0.02081298828125,-0.0226593017578125,-0.06195068359375,-0.0261077880859375,0.00140380859375,0.01480865478515625,-0.02593994140625,-0.0079803466796875,0.0091552734375,0.0330810546875,-0.001705169677734375,-0.012939453125,-0.00502777099609375,0.00846099853515625,-0.0419921875,0.022216796875,0.05841064453125,-0.0189971923828125,0.044525146484375,-0.058197021484375,-0.0216827392578125,0.00856781005859375,0.037689208984375,0.015045166015625,-0.01137542724609375,-0.0157318115234375,-0.044464111328125,-0.003498077392578125,0.026824951171875,0.02740478515625,0.017547607421875,-0.04595947265625,0.026153564453125,0.032318115234375,-0.01953125,-0.0029354095458984375,0.00434112548828125,-0.0099639892578125,0.03729248046875,-0.007793426513671875,-0.01068115234375,0.00023090839385986328,0.0089569091796875,0.0253143310546875,-0.0005211830139160156,0.041717529296875,0.0258636474609375,0.06329345703125,0.006618499755859375,-0.0491943359375,0.037689208984375,0.0157012939453125,-0.027435302734375,0.00936126708984375,-0.03271484375,0.034759521484375,0.0225982666015625,0.0079345703125,0.027984619140625,-0.006908416748046875,0.052947998046875,0.014373779296875,0.042938232421875,-0.037078857421875,0.042816162109375,-0.059478759765625,-0.0099334716796875,-0.033447265625,0.03546142578125,0.052703857421875,-0.028289794921875,-0.057098388671875,-0.01245880126953125,-0.032562255859375,-0.0192413330078125,-0.01097869873046875,0.08837890625,-0.0171356201171875,-0.03106689453125,0.02691650390625,-0.0027561187744140625,0.040008544921875,-0.0079803466796875,-0.01378631591796875,0.059967041015625,-0.0030517578125,-0.029052734375,-0.01113128662109375,-0.0280609130859375,0.0565185546875,0.03814697265625,-0.0103607177734375,0.0233154296875,0.044281005859375,-0.0220947265625,-0.006824493408203125,0.004848480224609375,-0.0225067138671875,0.0168609619140625,0.01049041748046875,-0.014556884765625,-0.007488250732421875,0.0178375244140625,0.054046630859375,-0.02154541015625,-0.00994110107421875,-0.00502777099609375]","",761095.6875,"1","Esta Instrução Normativa dispõe sobre o procedimento administrativo para a realização de pesquisa de preços para aquisição de bens e contratação de serviços em geral, no âmbito da administração pública federal direta, autárquica e fundacional.","65","1","6ccb2d7c18c76b792994b073cce65acd54e615a1434f48220a6982c6b07101ff",false,"0","","2019","1341","self",82508.15625,"ART-001","article","article","7a7ae0bd-c237-41e4-815d-7ccba767aaf2",""
